"Date","Sales USD"
"2020-09-01",9084.52
"2020-09-02",3753.45
"2020-09-03",5477.75
"2020-09-04",10505.13
"2020-09-05",11871.15
"2020-09-06",16822.84
"2020-09-07",17023.89
"2020-09-08",19435.99
"2020-09-09",9862.91
"2020-09-10",13398.4
"2020-09-11",20061.77
"2020-09-12",28539.55
"2020-09-13",28406.8
"2020-09-14",9931.13
"2020-09-15",100335.97
"2020-09-16",75734.36
"2020-09-17",76675.21
"2020-09-18",115579.55
"2020-09-19",50549.74
"2020-09-20",74580.23
"2020-09-21",17627.15
"2020-09-22",58468.78
"2020-09-23",41613.7
"2020-09-24",38910.27
"2020-09-25",38999.46
"2020-09-26",54378.28
"2020-09-27",103202.35
"2020-09-28",40211.4
"2020-09-29",45484.5
"2020-09-30",53188.86
"2020-10-01",34792.31
"2020-10-02",32303.96
"2020-10-03",9636.88
"2020-10-04",28665.73
"2020-10-05",30839.45
"2020-10-06",41085.38
"2020-10-07",33900.48
"2020-10-08",75963.29
"2020-10-09",77202.01
